0,000	45,655
1,000	45,536
2,000	46,036
3,000	47,755
4,000	48,709
5,000	48,827
6,000	47,682
7,000	47,245
8,000	46,391
9,000	44,373
10,000	43,118
11,000	42,564
12,000	41,327
13,000	40,936
14,000	39,100
15,000	37,682
16,000	36,645
17,000	36,564
18,000	36,045
19,000	37,245
20,000	37,936
21,000	38,727
22,000	39,045
23,000	40,255
24,000	41,945
25,000	43,136
26,000	44,536
27,000	44,891
28,000	42,982
29,000	43,400
30,000	42,273
31,000	41,045
32,000	40,227
33,000	40,327
34,000	40,573
35,000	40,336
36,000	41,318
37,000	41,309
38,000	39,227
39,000	37,300
40,000	34,655
41,000	32,382
42,000	31,136
43,000	32,009
44,000	34,664
45,000	35,955
46,000	37,673
47,000	39,991
48,000	41,927
49,000	43,300
50,000	43,564
51,000	44,682
52,000	45,209
53,000	45,891
54,000	45,827
55,000	45,518
56,000	45,973
57,000	45,236
58,000	44,773
59,000	43,791
60,000	42,573
61,000	41,400
62,000	41,200
63,000	40,664
64,000	39,800
65,000	38,718
66,000	37,536
67,000	36,509
68,000	35,445
69,000	35,709
70,000	35,155
71,000	35,082
72,000	35,891
73,000	37,664
74,000	39,800
75,000	41,391
76,000	43,136
77,000	45,227
78,000	47,382
79,000	47,718
80,000	47,391
81,000	48,364
82,000	48,491
83,000	48,036
84,000	47,627
85,000	47,855
86,000	47,255
87,000	45,927
88,000	43,509
89,000	42,100
90,000	40,273
91,000	38,127
92,000	36,664
93,000	35,564
94,000	34,536
95,000	34,391
96,000	34,891
97,000	35,500
98,000	37,836
99,000	39,818
100,000	42,464
101,000	43,518
102,000	45,118
103,000	47,509
104,000	48,755
105,000	48,955
106,000	48,964
107,000	48,809
108,000	48,473
109,000	47,873
110,000	46,855
111,000	45,755
112,000	44,609
113,000	43,536
114,000	43,218
115,000	41,255
116,000	40,045
117,000	39,264
118,000	38,082
119,000	36,618
120,000	35,136
121,000	34,445
122,000	34,473
123,000	34,736
124,000	35,282
125,000	36,618
126,000	37,791
127,000	40,136
128,000	42,691
129,000	44,709
130,000	45,500
131,000	47,145
132,000	48,118
133,000	48,991
134,000	49,864
135,000	50,573
136,000	50,527
137,000	48,482
138,000	46,173
139,000	43,255
140,000	41,300
141,000	40,355
