0,000	41,400
1,000	41,564
2,000	41,927
3,000	41,509
4,000	41,191
5,000	41,345
6,000	41,218
7,000	40,009
8,000	39,327
9,000	39,318
10,000	39,327
11,000	40,373
12,000	41,018
13,000	42,109
14,000	42,764
15,000	44,036
16,000	45,300
17,000	46,818
18,000	46,891
19,000	47,473
20,000	46,555
21,000	45,936
22,000	44,618
23,000	43,891
24,000	42,945
25,000	42,127
26,000	39,536
27,000	38,145
28,000	37,000
29,000	35,782
30,000	34,755
31,000	35,245
32,000	35,055
33,000	33,745
34,000	33,618
35,000	33,845
36,000	36,182
37,000	37,573
38,000	38,618
39,000	39,345
40,000	40,727
41,000	40,718
42,000	41,464
43,000	42,418
44,000	43,909
45,000	44,564
46,000	44,436
47,000	44,655
48,000	45,000
49,000	45,327
50,000	44,573
51,000	43,464
52,000	42,418
53,000	41,191
54,000	39,418
55,000	37,718
56,000	36,109
57,000	34,945
58,000	34,091
59,000	34,227
60,000	34,655
61,000	34,736
62,000	37,218
63,000	39,400
64,000	40,382
65,000	41,491
66,000	42,509
67,000	43,764
68,000	45,091
69,000	47,173
70,000	48,400
71,000	48,909
72,000	49,073
73,000	48,882
74,000	48,318
75,000	47,136
76,000	45,891
77,000	44,045
78,000	42,664
79,000	40,391
80,000	39,609
81,000	38,555
82,000	37,127
83,000	36,245
84,000	36,327
85,000	37,055
86,000	36,936
87,000	38,482
88,000	39,573
89,000	41,118
90,000	42,064
91,000	43,464
92,000	45,864
93,000	47,209
94,000	48,555
95,000	50,018
96,000	50,355
97,000	49,473
98,000	49,018
99,000	48,200
100,000	46,800
101,000	44,318
102,000	42,436
103,000	40,073
104,000	38,300
105,000	36,800
106,000	35,764
107,000	34,991
108,000	34,818
109,000	34,618
110,000	35,091
111,000	35,882
112,000	37,555
113,000	39,127
114,000	41,236
115,000	42,564
116,000	43,945
117,000	45,573
118,000	48,173
119,000	49,182
120,000	50,336
121,000	51,500
122,000	51,636
123,000	50,418
124,000	48,455
125,000	46,309
126,000	44,900
127,000	42,964
128,000	40,982
129,000	39,000
130,000	36,255
131,000	33,718
132,000	31,673
133,000	29,964
134,000	28,873
135,000	29,218
136,000	30,045
137,000	30,964
138,000	31,673
139,000	34,173
140,000	37,191
141,000	39,145
142,000	42,227
143,000	44,655
144,000	47,691
145,000	49,364
146,000	49,173
147,000	49,564
148,000	48,673
149,000	47,891
150,000	46,773
151,000	46,245
152,000	44,209
153,000	41,791
154,000	39,164
155,000	35,936
156,000	33,800
157,000	31,409
158,000	30,209
159,000	30,545
160,000	30,355
161,000	30,555
162,000	31,155
163,000	31,582
164,000	32,482
165,000	34,727
166,000	36,582
167,000	38,500
168,000	41,064
169,000	43,764
170,000	47,000
171,000	48,664
172,000	50,064
173,000	49,209
174,000	47,736
175,000	45,936
176,000	44,627
177,000	42,073
178,000	40,382
179,000	39,173
180,000	37,700
181,000	35,655
182,000	33,782
183,000	33,264
184,000	32,536
185,000	32,255
186,000	31,464
187,000	30,755
188,000	30,036
189,000	30,045
190,000	31,300
191,000	32,718
192,000	35,500
193,000	38,127
194,000	41,455
195,000	44,155
196,000	47,118
197,000	48,882
198,000	50,855
199,000	52,018
200,000	53,427
201,000	53,864
202,000	52,382
203,000	49,873
204,000	46,955
205,000	44,364
206,000	41,191
207,000	39,518
208,000	37,264
209,000	34,309
210,000	31,473
211,000	29,527
212,000	29,491
213,000	29,255
214,000	31,264
215,000	32,664
216,000	35,209
217,000	37,691
218,000	40,636
219,000	42,745
220,000	45,145
221,000	48,182
222,000	51,745
223,000	55,000
224,000	57,955
225,000	58,264
226,000	57,718
227,000	56,755
228,000	54,809
229,000	52,109
230,000	48,973
231,000	48,409
232,000	45,855
233,000	42,336
234,000	39,000
235,000	36,882
236,000	34,855
237,000	31,918
238,000	30,027
239,000	29,536
240,000	30,091
241,000	31,173
242,000	32,373
243,000	34,209
244,000	37,455
245,000	41,864
246,000	45,400
247,000	47,836
248,000	50,709
249,000	52,682
250,000	54,791
251,000	57,245
252,000	58,918
253,000	59,173
254,000	59,036
255,000	57,809
256,000	55,382
257,000	52,664
258,000	48,036
259,000	43,509
260,000	39,655
261,000	35,582
262,000	31,200
263,000	28,145
264,000	25,382
265,000	24,364
266,000	24,609
267,000	26,536
268,000	29,709
269,000	32,791
270,000	36,864
271,000	40,982
272,000	45,391
273,000	49,345
274,000	54,009
275,000	56,727
276,000	58,936
277,000	60,027
278,000	61,591
279,000	61,282
280,000	61,464
281,000	60,900
282,000	59,036
283,000	55,455
284,000	51,591
285,000	47,009
286,000	42,364
287,000	39,227
288,000	36,318
289,000	33,464
290,000	29,264
291,000	27,382
292,000	27,464
293,000	27,291
294,000	30,191
295,000	34,718
296,000	38,500
297,000	41,609
298,000	44,636
299,000	48,300
300,000	53,736
301,000	59,409
302,000	64,818
303,000	67,318
304,000	68,982
305,000	69,536
306,000	69,873
307,000	67,064
308,000	63,318
309,000	61,973
310,000	58,700
311,000	55,636
312,000	50,073
313,000	44,391
314,000	39,682
315,000	35,936
316,000	33,118
317,000	32,300
318,000	31,573
319,000	31,945
320,000	34,391
321,000	37,791
322,000	41,645
323,000	47,664
324,000	54,591
325,000	59,945
326,000	65,745
327,000	70,009
328,000	74,700
329,000	77,255
330,000	79,455
331,000	81,336
332,000	82,582
333,000	83,427
334,000	82,109
335,000	79,518
336,000	74,218
337,000	68,364
338,000	61,536
