0,000	37,909
1,000	38,164
2,000	38,364
3,000	38,636
4,000	38,145
5,000	38,727
6,000	38,755
7,000	39,418
8,000	39,991
9,000	40,955
10,000	41,727
11,000	42,236
12,000	43,100
13,000	43,682
14,000	45,436
15,000	46,773
16,000	47,200
17,000	47,509
18,000	47,355
19,000	46,645
20,000	45,327
21,000	43,809
22,000	41,773
23,000	40,564
24,000	40,027
25,000	39,518
26,000	38,573
27,000	36,918
28,000	34,564
29,000	33,718
30,000	33,736
31,000	34,218
32,000	34,400
33,000	34,773
34,000	35,164
35,000	36,491
36,000	38,127
37,000	40,273
38,000	41,282
39,000	42,509
40,000	42,936
41,000	43,018
42,000	43,936
43,000	44,418
44,000	45,645
45,000	46,109
46,000	45,945
47,000	45,255
48,000	44,564
49,000	44,345
50,000	42,664
51,000	41,709
52,000	39,655
53,000	38,855
54,000	37,364
55,000	35,682
56,000	34,691
57,000	34,982
58,000	35,473
59,000	36,082
60,000	37,836
61,000	39,655
62,000	41,755
63,000	43,345
64,000	44,409
65,000	45,300
66,000	45,355
67,000	45,373
68,000	45,891
69,000	47,545
70,000	46,509
71,000	45,055
72,000	44,109
73,000	43,418
74,000	42,545
75,000	40,645
76,000	39,264
77,000	38,027
78,000	37,773
79,000	36,655
80,000	36,191
81,000	34,845
82,000	35,064
83,000	35,764
84,000	38,064
85,000	39,464
86,000	41,173
87,000	44,091
88,000	45,073
89,000	46,464
90,000	47,436
91,000	48,055
92,000	49,336
93,000	48,991
94,000	49,282
95,000	49,018
96,000	48,718
97,000	47,700
98,000	46,900
99,000	45,536
100,000	44,018
101,000	41,518
102,000	39,455
103,000	37,645
104,000	36,718
105,000	35,809
106,000	35,482
107,000	35,673
108,000	37,255
109,000	37,918
110,000	40,036
111,000	41,482
112,000	43,855
113,000	46,000
114,000	48,955
115,000	50,709
116,000	51,764
117,000	52,936
118,000	52,164
119,000	50,245
120,000	48,736
121,000	48,091
122,000	47,173
123,000	45,055
124,000	43,064
125,000	40,618
126,000	38,891
127,000	37,427
128,000	36,591
129,000	34,945
130,000	33,882
131,000	32,645
132,000	31,882
133,000	31,818
134,000	32,800
135,000	33,700
136,000	35,473
137,000	37,209
138,000	37,827
139,000	39,945
140,000	42,236
141,000	44,100
142,000	46,609
143,000	48,636
144,000	51,036
145,000	51,191
146,000	51,045
147,000	51,136
148,000	49,873
149,000	46,918
150,000	44,855
151,000	42,727
152,000	40,591
153,000	37,927
154,000	35,536
155,000	32,591
156,000	30,736
157,000	30,127
158,000	30,191
159,000	30,891
160,000	32,282
161,000	34,155
162,000	36,355
163,000	38,036
164,000	40,855
165,000	43,218
166,000	44,955
167,000	46,064
168,000	47,955
169,000	49,027
170,000	49,964
171,000	50,264
172,000	48,682
173,000	46,764
174,000	44,691
175,000	42,945
176,000	42,045
177,000	40,255
178,000	38,936
179,000	37,636
180,000	36,073
181,000	33,727
182,000	31,891
183,000	29,491
184,000	28,045
185,000	28,482
186,000	29,055
187,000	30,518
188,000	32,064
189,000	33,373
190,000	36,182
191,000	38,618
192,000	42,536
193,000	46,682
194,000	49,364
195,000	50,182
196,000	51,064
197,000	50,982
198,000	51,800
199,000	51,936
200,000	52,936
201,000	51,836
202,000	50,464
203,000	47,136
204,000	43,909
205,000	39,955
206,000	36,145
207,000	34,355
208,000	31,364
209,000	30,291
210,000	29,191
211,000	28,609
212,000	30,109
213,000	31,600
214,000	34,209
215,000	36,845
216,000	40,173
217,000	43,582
218,000	46,582
219,000	49,182
220,000	50,909
221,000	52,573
222,000	54,573
223,000	55,809
224,000	56,718
225,000	57,691
226,000	55,391
227,000	52,709
228,000	50,727
229,000	47,645
230,000	43,591
231,000	42,109
232,000	39,745
233,000	36,418
234,000	33,582
235,000	31,609
236,000	30,464
237,000	28,918
238,000	29,200
239,000	30,927
240,000	34,255
241,000	36,055
242,000	38,182
243,000	40,300
244,000	43,136
245,000	48,227
246,000	53,645
247,000	55,609
248,000	57,473
249,000	57,427
250,000	56,764
251,000	57,282
252,000	56,464
253,000	55,182
254,000	52,964
255,000	50,145
256,000	48,318
257,000	44,900
258,000	40,918
259,000	36,627
260,000	32,818
261,000	29,136
262,000	27,464
263,000	26,827
264,000	26,745
265,000	27,664
266,000	30,227
267,000	32,755
268,000	36,536
269,000	41,445
270,000	46,682
271,000	51,945
272,000	56,509
273,000	60,264
274,000	62,018
275,000	63,391
276,000	64,327
277,000	63,055
278,000	60,545
279,000	58,018
280,000	56,409
281,000	55,255
282,000	52,882
283,000	49,300
284,000	44,627
285,000	40,155
286,000	35,927
287,000	33,064
288,000	31,200
289,000	28,964
290,000	27,955
291,000	27,927
292,000	29,364
293,000	32,145
294,000	36,100
295,000	41,636
296,000	47,573
297,000	51,400
298,000	54,700
299,000	57,964
300,000	60,991
301,000	63,645
302,000	66,491
303,000	68,173
304,000	68,291
305,000	67,655
306,000	66,864
307,000	63,200
308,000	59,736
309,000	57,873
310,000	55,036
311,000	51,855
312,000	45,709
313,000	39,727
314,000	35,955
315,000	33,545
316,000	33,264
317,000	34,218
318,000	35,118
319,000	36,791
320,000	39,645
321,000	43,073
322,000	49,036
323,000	55,700
324,000	61,373
325,000	67,273
326,000	73,300
327,000	76,891
328,000	81,818
329,000	84,355
330,000	85,709
331,000	84,327
332,000	81,236
333,000	79,455
334,000	77,318
335,000	74,291
336,000	67,964
337,000	62,055
338,000	55,791
339,000	49,909
340,000	43,509
341,000	39,355
342,000	36,245
343,000	34,500
344,000	33,736
345,000	33,818
346,000	36,982
347,000	43,664
348,000	56,709
349,000	65,573
350,000	74,645
351,000	80,200
352,000	84,291
353,000	85,691
354,000	86,864
355,000	87,618
356,000	88,309
357,000	88,864
358,000	87,700
359,000	87,455
360,000	84,855
361,000	81,345
362,000	76,545
363,000	70,655
364,000	65,509
365,000	58,436
366,000	50,727
367,000	45,718
368,000	41,018
369,000	38,509
370,000	38,073
371,000	40,618
372,000	43,864
373,000	46,664
374,000	52,182
375,000	56,855
376,000	66,600
377,000	76,655
378,000	86,555
379,000	92,609
380,000	100,555
381,000	107,300
382,000	112,927
383,000	111,164
384,000	104,873
385,000	99,736
386,000	94,882
387,000	92,291
388,000	88,073
389,000	84,982
390,000	80,818
391,000	77,200
392,000	66,718
393,000	59,073
394,000	52,473
395,000	46,673
396,000	42,836
397,000	41,000
398,000	43,455
399,000	49,609
400,000	58,191
401,000	65,618
402,000	73,355
403,000	79,455
404,000	90,055
405,000	95,873
406,000	106,891
407,000	112,645
408,000	120,800
409,000	127,373
410,000	133,127
411,000	134,936
412,000	129,955
413,000	122,182
414,000	113,927
415,000	109,927
416,000	104,236
417,000	99,782
418,000	89,845
419,000	80,509
420,000	70,091
421,000	65,755
422,000	62,391
423,000	62,427
424,000	64,636
425,000	66,945
426,000	72,482
427,000	79,255
428,000	88,145
429,000	95,700
430,000	112,636
431,000	118,473
432,000	125,164
433,000	128,655
434,000	141,418
435,000	148,245
436,000	156,909
437,000	159,300
438,000	164,145
439,000	167,091
440,000	166,827
441,000	163,800
442,000	154,664
443,000	147,118
444,000	135,873
445,000	127,873
446,000	115,400
447,000	106,464
448,000	95,209
449,000	87,436
450,000	83,227
451,000	82,491
452,000	85,427
453,000	88,918
454,000	96,136
455,000	100,545
456,000	123,636
457,000	135,400
458,000	152,255
459,000	163,564
460,000	181,373
461,000	182,445
462,000	190,318
463,000	192,527
464,000	192,582
465,000	192,918
466,000	190,509
467,000	188,664
468,000	183,736
469,000	179,400
470,000	166,373
471,000	154,864
472,000	132,364
473,000	119,182
474,000	105,536
475,000	100,764
476,000	95,655
477,000	93,400
478,000	95,691
479,000	100,591
480,000	111,900
481,000	120,255
482,000	138,673
483,000	152,136
484,000	181,818
485,000	196,200
486,000	211,773
