0,000	42,836
1,000	43,700
2,000	44,673
3,000	44,464
4,000	43,527
5,000	42,809
6,000	41,445
7,000	40,773
8,000	39,255
9,000	38,709
10,000	38,418
11,000	37,891
12,000	37,600
13,000	38,209
14,000	38,509
15,000	40,036
16,000	40,773
17,000	42,418
18,000	43,400
19,000	44,736
20,000	45,109
21,000	44,882
22,000	44,309
23,000	44,000
24,000	43,391
25,000	43,255
26,000	42,227
27,000	40,618
28,000	39,445
29,000	38,427
30,000	37,945
31,000	36,555
32,000	35,227
33,000	34,164
34,000	33,564
35,000	33,091
36,000	34,555
37,000	36,009
38,000	36,455
39,000	36,745
40,000	37,182
41,000	36,855
42,000	37,827
43,000	39,391
44,000	41,900
45,000	43,755
46,000	45,255
47,000	46,245
48,000	46,873
49,000	47,809
50,000	47,136
51,000	46,964
52,000	46,164
53,000	44,745
54,000	43,182
55,000	41,864
56,000	40,273
57,000	38,445
58,000	36,964
59,000	35,455
60,000	34,064
61,000	33,909
62,000	34,173
63,000	34,664
64,000	35,009
65,000	35,936
66,000	37,600
67,000	38,700
68,000	40,355
69,000	44,027
70,000	45,045
71,000	45,618
72,000	47,118
73,000	48,491
74,000	49,409
75,000	49,236
76,000	48,764
77,000	48,336
78,000	47,736
79,000	45,200
80,000	43,182
81,000	40,873
82,000	38,900
83,000	36,627
84,000	35,836
85,000	35,882
86,000	35,600
87,000	35,618
88,000	35,473
89,000	36,045
90,000	36,809
91,000	38,845
92,000	41,273
93,000	43,600
94,000	45,800
95,000	47,882
96,000	48,909
97,000	48,418
98,000	48,682
99,000	48,682
100,000	48,727
101,000	46,345
102,000	44,764
103,000	43,255
104,000	41,436
105,000	39,609
106,000	38,464
107,000	37,318
108,000	36,745
109,000	35,909
110,000	35,618
111,000	35,491
112,000	36,436
113,000	36,473
114,000	37,455
115,000	38,691
116,000	40,164
117,000	42,682
118,000	45,155
119,000	46,155
120,000	47,373
121,000	48,282
122,000	49,982
123,000	49,655
124,000	49,227
125,000	48,036
126,000	47,200
127,000	46,382
128,000	45,400
129,000	42,482
130,000	40,218
131,000	37,582
132,000	35,073
133,000	32,991
134,000	31,300
135,000	31,400
136,000	30,718
137,000	30,773
138,000	30,291
139,000	31,091
140,000	33,145
141,000	34,436
142,000	38,482
143,000	41,745
144,000	44,145
145,000	45,664
146,000	46,582
147,000	48,045
148,000	48,182
149,000	48,236
150,000	48,409
151,000	48,391
152,000	47,273
153,000	45,718
154,000	43,273
155,000	40,691
156,000	38,036
157,000	35,573
158,000	33,009
159,000	31,600
160,000	31,209
161,000	30,509
162,000	30,127
163,000	29,627
164,000	29,527
165,000	30,027
166,000	31,264
167,000	33,664
168,000	36,173
169,000	39,409
170,000	43,036
171,000	46,291
172,000	48,618
173,000	48,609
174,000	49,073
175,000	48,245
176,000	47,955
177,000	46,673
178,000	45,291
179,000	45,200
180,000	44,609
181,000	43,418
182,000	41,500
183,000	39,991
184,000	37,300
185,000	34,327
186,000	31,518
187,000	28,591
188,000	26,836
189,000	25,473
190,000	26,855
191,000	28,836
192,000	31,827
193,000	34,745
194,000	37,164
195,000	38,691
196,000	40,800
197,000	43,000
198,000	45,955
199,000	49,064
200,000	51,873
201,000	54,045
202,000	54,200
203,000	53,509
204,000	51,636
205,000	49,300
206,000	46,673
207,000	44,464
208,000	41,209
209,000	38,527
210,000	36,036
211,000	33,027
212,000	30,527
213,000	28,573
214,000	27,991
215,000	27,800
216,000	28,955
217,000	31,236
218,000	34,036
219,000	36,555
220,000	39,855
221,000	43,927
222,000	48,300
223,000	52,118
224,000	54,245
225,000	56,018
226,000	55,936
227,000	56,718
228,000	56,718
229,000	55,136
230,000	53,145
231,000	52,245
232,000	49,291
233,000	45,445
234,000	41,591
235,000	39,100
236,000	36,627
237,000	33,364
238,000	30,991
239,000	30,455
240,000	29,727
241,000	29,073
242,000	29,000
243,000	29,618
244,000	30,745
245,000	34,473
246,000	38,636
247,000	42,500
248,000	44,964
249,000	47,682
250,000	50,427
251,000	52,700
252,000	55,909
253,000	57,564
254,000	58,891
255,000	59,400
256,000	59,645
257,000	57,573
258,000	54,182
259,000	50,491
260,000	46,591
261,000	41,536
262,000	37,809
263,000	33,909
264,000	30,527
265,000	28,082
266,000	24,600
267,000	23,655
268,000	24,836
269,000	27,491
270,000	30,964
271,000	36,209
272,000	42,009
273,000	46,564
274,000	51,345
275,000	54,336
276,000	56,309
277,000	57,536
278,000	58,755
279,000	58,891
280,000	59,745
281,000	60,864
282,000	61,000
283,000	59,673
284,000	57,655
285,000	53,955
286,000	50,073
287,000	47,091
288,000	43,473
289,000	38,955
290,000	33,864
291,000	31,382
292,000	28,973
293,000	27,109
294,000	27,155
295,000	28,627
296,000	32,491
297,000	36,418
298,000	40,300
299,000	43,682
300,000	48,436
301,000	54,400
302,000	59,564
303,000	64,264
304,000	68,027
305,000	70,745
306,000	72,536
307,000	72,227
308,000	71,391
309,000	70,527
310,000	68,955
311,000	66,318
312,000	60,582
313,000	54,864
314,000	47,009
315,000	40,927
316,000	36,218
317,000	33,427
318,000	31,355
319,000	31,382
320,000	32,136
321,000	33,709
322,000	36,182
323,000	40,200
324,000	44,855
325,000	49,845
326,000	57,273
327,000	64,073
328,000	70,564
329,000	74,609
330,000	78,000
331,000	80,055
332,000	81,000
333,000	82,300
334,000	83,127
335,000	81,455
336,000	77,091
337,000	73,209
338,000	68,773
339,000	62,545
340,000	54,700
341,000	48,809
342,000	44,055
343,000	40,182
344,000	36,555
345,000	33,991
346,000	33,564
347,000	34,700
348,000	39,073
349,000	44,064
350,000	51,527
351,000	56,764
352,000	63,882
353,000	67,664
354,000	73,218
355,000	75,691
356,000	78,955
357,000	82,200
358,000	85,300
359,000	87,909
360,000	91,255
361,000	91,909
362,000	87,618
363,000	82,755
364,000	76,327
365,000	70,836
366,000	64,373
367,000	58,727
368,000	52,945
369,000	48,555
370,000	43,155
371,000	40,718
372,000	37,491
373,000	36,664
374,000	36,991
375,000	38,864
376,000	42,555
377,000	51,073
378,000	63,118
379,000	72,891
380,000	82,864
381,000	89,373
382,000	98,627
383,000	98,882
384,000	97,655
385,000	96,618
386,000	97,945
387,000	97,764
388,000	97,027
389,000	97,009
390,000	95,809
391,000	93,264
392,000	83,036
393,000	77,264
394,000	69,100
395,000	61,336
396,000	52,900
397,000	44,609
398,000	41,464
399,000	40,182
400,000	41,927
401,000	46,336
402,000	53,145
403,000	58,564
404,000	66,655
405,000	73,545
406,000	86,182
407,000	94,200
408,000	108,245
409,000	120,800
410,000	131,391
411,000	133,373
412,000	131,164
413,000	128,782
414,000	125,518
415,000	123,900
416,000	121,245
417,000	117,745
418,000	107,873
419,000	99,900
420,000	90,145
421,000	86,100
422,000	79,927
423,000	76,318
424,000	69,700
425,000	67,064
426,000	66,109
427,000	68,100
428,000	72,636
429,000	77,291
430,000	89,618
431,000	96,255
432,000	103,618
433,000	109,964
434,000	129,745
435,000	139,164
436,000	150,345
437,000	154,909
438,000	163,509
439,000	166,709
440,000	167,345
441,000	165,827
442,000	160,018
443,000	155,318
444,000	147,536
445,000	142,227
446,000	130,491
447,000	122,500
448,000	110,145
449,000	103,164
450,000	91,909
451,000	86,482
452,000	82,191
453,000	81,000
454,000	85,309
455,000	89,345
456,000	105,645
457,000	117,627
458,000	135,509
459,000	147,927
460,000	163,736
461,000	167,955
462,000	175,409
463,000	178,345
464,000	185,436
465,000	188,382
466,000	189,427
467,000	188,955
468,000	185,336
469,000	183,291
470,000	178,145
471,000	170,673
472,000	156,555
473,000	146,336
474,000	121,418
475,000	112,155
476,000	101,418
477,000	96,445
478,000	94,791
479,000	95,545
480,000	99,427
481,000	105,127
482,000	120,664
483,000	129,673
484,000	153,909
485,000	171,991
486,000	198,073
487,000	205,555
488,000	214,318
489,000	217,173
490,000	222,300
491,000	224,055
492,000	228,164
493,000	229,273
494,000	230,300
495,000	228,736
496,000	223,245
497,000	220,491
498,000	214,391
499,000	207,518
500,000	165,045
501,000	146,018
502,000	123,800
503,000	115,518
504,000	109,827
505,000	106,091
506,000	104,500
507,000	109,982
508,000	127,255
509,000	138,636
510,000	167,355
511,000	188,427
512,000	222,145
513,000	229,991
514,000	239,345
515,000	241,736
516,000	245,491
517,000	246,900
518,000	249,318
519,000	250,455
520,000	250,436
521,000	249,464
522,000	246,564
523,000	244,573
524,000	238,609
525,000	235,873
526,000	226,655
527,000	220,755
528,000	195,018
529,000	183,764
530,000	160,591
531,000	147,755
532,000	144,409
533,000	146,600
534,000	170,164
535,000	181,473
536,000	209,200
537,000	221,836
538,000	243,073
539,000	247,909
540,000	252,955
541,000	253,609
542,000	254,782
543,000	254,909
544,000	254,900
545,000	254,882
546,000	254,827
547,000	254,827
548,000	254,882
549,000	254,827
550,000	254,691
551,000	254,427
552,000	253,036
553,000	251,664
554,000	247,336
555,000	245,027
556,000	240,673
557,000	238,182
558,000	238,455
559,000	239,291
560,000	244,645
561,000	247,409
562,000	252,455
563,000	253,855
564,000	254,918
565,000	255,000
566,000	255,000
567,000	255,000
568,000	255,000
569,000	255,000
570,000	255,000
571,000	255,000
572,000	255,000
573,000	255,000
574,000	255,000
575,000	255,000
576,000	255,000
577,000	255,000
578,000	255,000
579,000	255,000
580,000	255,000
581,000	255,000
582,000	255,000
583,000	255,000
584,000	255,000
585,000	255,000
586,000	255,000
587,000	255,000
588,000	255,000
589,000	255,000
590,000	255,000
591,000	255,000
592,000	254,991
593,000	254,855
594,000	253,436
595,000	247,909
596,000	203,718
597,000	186,873
598,000	183,018
599,000	182,082
600,000	192,518
601,000	197,491
602,000	215,345
603,000	230,409
604,000	236,455
605,000	235,045
606,000	218,964
607,000	191,618
608,000	164,682
609,000	164,418
610,000	171,864
611,000	172,827
612,000	182,791
613,000	188,355
614,000	209,718
615,000	230,500
616,000	254,136
617,000	254,327
618,000	254,900
619,000	254,991
620,000	255,000
621,000	255,000
622,000	255,000
623,000	255,000
624,000	255,000
625,000	255,000
626,000	255,000
627,000	255,000
628,000	255,000
629,000	255,000
630,000	255,000
631,000	255,000
632,000	255,000
633,000	255,000
634,000	255,000
635,000	255,000
636,000	255,000
637,000	255,000
638,000	255,000
639,000	255,000
640,000	255,000
641,000	255,000
